recall,precision,threshold
0.025678375228899618,1.0,51.45509338378906
0.025719993341102046,1.0,51.42490005493164
0.025761611453304478,1.0,51.41203689575195
0.02580322956550691,1.0,51.4030876159668
0.02584484767770934,1.0,51.39854431152344
0.02588646578991177,1.0,51.3868522644043
0.0259280839021142,1.0,51.38351821899414
0.025969702014316632,1.0,51.36930847167969
0.02601132012651906,1.0,51.35618209838867
0.02605293823872149,1.0,51.34369659423828
0.026094556350923923,1.0,51.34275436401367
0.02613617446312635,1.0,51.34067153930664
0.026177792575328783,1.0,51.32707214355469
0.026219410687531215,1.0,51.314453125
0.026261028799733643,1.0,51.31340026855469
0.026302646911936074,1.0,51.30787658691406
0.026344265024138506,1.0,51.290260314941406
0.026385883136340934,1.0,51.280757904052734
0.026427501248543366,1.0,51.27724075317383
0.026469119360745797,1.0,51.25707244873047
0.02651073747294823,1.0,51.25515365600586
0.026552355585150657,1.0,51.252960205078125
0.02659397369735309,1.0,51.22602462768555
0.02663559180955552,1.0,51.210208892822266
0.026677209921757948,1.0,51.19839859008789
0.02671882803396038,1.0,51.15333557128906
0.02676044614616281,1.0,51.143917083740234
0.02680206425836524,1.0,51.1427116394043
0.02684368237056767,1.0,51.140037536621094
0.026885300482770103,1.0,51.134822845458984
0.02692691859497253,1.0,51.09675216674805
0.026968536707174962,1.0,51.07809066772461
0.027010154819377394,1.0,51.074275970458984
